Sample Date,Observers,Transect Number ,Plot Number,Genus,specific epithet,Common (0/1)
7/27/2016,"Maria, Elsie",11,16,Carex,cephalophora,0
7/27/2016,"Maria, Elsie",11,16,Quercus,velutina,0
7/27/2016,"Maria, Elsie",11,16,Fraxinus,americana,1
7/27/2016,"Maria, Elsie",11,16,Viburnum,acerifolium,1
7/27/2016,"Maria, Elsie",11,16,Carya,cordiformis,0
7/27/2016,"Maria, Elsie",11,16,Frangula,alnus,1
7/27/2016,"Maria, Elsie",11,16,Smilax,rotundifolia,1
7/27/2016,"Maria, Elsie",11,16,Toxicodendron,radicans,0
7/27/2016,"Len, Elsie",11,17,Alliaria,petiolata,1
7/27/2016,"Len, Elsie",11,17,Pilea,pumila,0
7/27/2016,"Len, Elsie",11,17,Phellodendron,amurense,0
7/27/2016,"Len, Elsie",11,17,Lonicera,maackii,1
7/27/2016,"Len, Elsie",11,17,Toxicodendron,radicans,1
7/27/2016,"Len, Elsie",11,17,Ampelopsis,brevipedunculata,0
7/27/2016,"Len, Elsie",11,17,Viburnum,acerifolium,1
7/27/2016,"Len, Elsie",11,17,Liriodendron,tulipifera,0
7/27/2016,"Len, Elsie, Maria",11,18,Maianthemum ,racemosum ,1
7/27/2016,"Len, Elsie, Maria",11,18,Frangula,alnus,0
7/27/2016,"Len, Elsie, Maria",11,18,Rubus,enslenii ,0
7/27/2016,"Len, Elsie, Maria",11,18,Viburnum ,dentatum ,1
7/27/2016,"Erica, Zihao",11,19,Maianthemum ,racemosum,1
7/27/2016,"Erica, Zihao",11,19,Viburnum ,dilatatum,0
7/27/2016,"Erica, Zihao",11,19,Lindera ,benzoin ,0
7/26/2016,"Erica, Zihao",11,20,Maianthemum,racemosum,0
7/26/2016,"Erica, Zihao",11,20,Lindera,benzoin,0
7/26/2016,"Erica, Zihao",11,20,Toxicodendron,radicans,1
7/26/2016,"Erica, Zihao",11,20,Smilax,rotundifolia,0
7/26/2016,"Erica, Zihao",11,20,Malus,spp.,0
7/26/2016,"Erica, Zihao",11,20,Hedera,helix,0
7/26/2016,"Erica, Zihao",11,20,Sassafras,albidum,0
7/26/2016,"Erica, Zihao",11,20,Parthenocissus,quinquefolia,1
7/27/2016,"Maria, Erica",11,21,Monotropa,uniflora,1
7/27/2016,"Maria, Erica",11,21,Parthenocissus,quinquefolia,1
7/27/2016,"Maria, Erica",11,21,Lindera,benzoin,1
7/27/2016,"Maria, Erica",11,21,Toxicodendron,radicans,1
7/28/2016,"Erica, Zihao, Orion",11,22,Solidago,canadensis ,1
7/28/2016,"Erica, Zihao, Orion",11,22,Polygonatum,pubescens ,1
7/28/2016,"Erica, Zihao, Orion",11,22,Rubus ,enslenii ,0
7/28/2016,"Zihoa, Orion, Jeanne",11,23,Epifagus,virginiana,1
7/28/2016,"Zihoa, Orion, Jeanne",11,23,Toxicodendron,radicans,1
7/28/2016,"Zihoa, Orion, Jeanne",11,23,Smilax,rotundifolia,0
7/28/2016,"Zihoa, Orion, Jeanne",11,23,Frangula,alnus,0
7/28/2016,"Zihoa, Orion, Jeanne",11,23,Aralia,elata,1
7/28/2016,"Zihao, Jeanne, Orion",11,24,Muhlenbergia,spp.,1
7/28/2016,"Zihao, Jeanne, Orion",11,24,Polygonatum,pubescens,1
7/28/2016,"Zihao, Jeanne, Orion",11,24,Epifagus ,virginianum ,0
7/28/2016,"Zihao, Jeanne, Orion",11,24,Danthonia ,compressa,1
7/28/2016,Elsie ?,11,25,Eurybia,divaricata,0
7/28/2016,Elsie,11,25,Rubus,allegheniensis,0
7/28/2016,Elsie,11,25,Malus,spp.,0
7/28/2016,Elsie,11,25,Taxus,baccata,0
7/28/2016,Elsie,11,25,Reynoutria,japonica,0
7/28/2016,"Elise, Maria, Eriq",11,26,Reynoutria,japonica,0
7/28/2016,"Elise, Maria, Eriq",11,26,Dryopteris,intermedia,0
7/28/2016,"Elise, Maria, Eriq",11,26,Acer,rubrum,0
7/28/2016,"Elise, Maria, Eriq",11,26,Quercus,rubra,0
7/28/2016,"Zihao, Orion, Jeanne",13,1,Lysimachia,quadrifolia,0
7/28/2016,"Zihao, Orion, Jeanne",13,1,Cornus,alternifolia,0
7/28/2016,"Zihao, Orion, Jeanne",13,1,Malus,spp.,1
7/28/2016,"Zihao, Orion, Jeanne",13,1,Alliaria,petiolata,0
7/28/2016,"Zihao, Orion, Jeanne",13,1,Ginkgo,biloba,0
7/28/2016,"Zihao, Orion, Jeanne",13,1,Rubus,enslenii ,0
7/28/2016,"Zihao, Orion, Jeanne",13,1,Kalopanax,septemlobus,0
7/28/2016,"Zihao, Orion, Jeanne",13,2,Carex,blanda,0
7/28/2016,"Zihao, Orion, Jeanne",13,2,Commelina,communis,1
7/28/2016,"Zihao, Orion, Jeanne",13,2,Cornus,alternifolia,0
7/28/2016,"Zihao, Orion, Jeanne",13,2,Hamamelis,virginiana,0
7/28/2016,"Zihao, Orion, Jeanne",13,2,Viburnum,prunifolium,0
7/28/2016,"Laura, Elsie, Eriq",13,3,Vitis,aestivalis,1
7/28/2016,"Laura, Elsie, Eriq",13,3,Maianthemum,racemosum,1
7/28/2016,"Laura, Elsie, Eriq",13,3,Phytolacca,americana,1
7/28/2016,"Laura, Elsie, Eriq",13,3,Erechtites,hieraciifolius,0
7/28/2016,"Laura, Elsie, Eriq",13,3,Erigeron,canadensis,0
7/28/2016,"Laura, Elsie, Eriq",13,3,Aralia,elata,1
7/28/2016,"Laura, Elsie, Eriq",13,3,Viburnum,prunifolium,0
7/28/2016,"Maria, Len, Jessica",13,4,Geum,canadense,0
7/28/2016,"Maria, Len, Jessica",13,4,Oxalis,stricta,1
7/28/2016,"Maria, Len, Jessica",13,4,Solidago,canadensis,1
7/28/2016,"Maria, Len, Jessica",13,4,Viburnum,dilatatum,0
7/28/2016,"Maria, Len, Jessica",13,4,Morus,rubra,0
7/28/2016,"Maria, Len, Jessica",13,4,Euonymus,alatus,0
7/28/2016,"Maria, Len, Jessica",13,4,Lonicera,maackii,0
7/28/2016,"Maria, Len, Jessica",13,4,Celastrus,orbiculatus,0
7/29/2016,Jessica,13,5,Polygonatum,biflorum,0
7/29/2016,Jessica,13,5,Aralia,elata,1
7/29/2016,Jessica,13,5,Amelanchier,spp.,0
7/29/2016,Jessica,13,5,Solanum,dulcamara,1
7/29/2016,Jessica,13,5,Celastrus,orbiculatus,0
8/1/2016,"Elsie, Laura",13,6,Solanum,dulcamara,
8/1/2016,"Elsie, Laura",13,6,Morus,alba,0
8/1/2016,"Elsie, Laura",13,6,Zelkova,serrata,0
8/1/2016,"Elsie, Laura",13,6,Parthenocissus,quinquefolia,0
8/1/2016,"Elsie, Laura",13,7,Ilex,opaca,0
8/2/2016,"Elsie, Laura",13,7,Chionanthus,virginicus,0
8/3/2016,"Elsie, Laura",13,7,Quercus,rubra,0
8/4/2016,"Elsie, Laura",13,7,Quercus,coccinea,0
8/5/2016,"Elsie, Laura",13,7,Solidago,canadensis,0
8/6/2016,"Elsie, Laura",13,7,Polygonatum,pubescens,1
8/1/2016,"Orion, Jessica",13,8,Juncus,tenuis,1
8/1/2016,"Orion, Jessica",13,8,Maianthemum,racemosum,0
8/1/2016,"Orion, Jessica",13,8,Chionanthus,virginicus,0
8/1/2016,"Orion, Jessica",13,8,Fraxinus,americana,0
8/1/2016,"Orion, Jessica",13,8,Carya,glabra,0
8/1/2016,"Eriq, Jessica",13,9,Erechtites,hieraciifolius,1
8/1/2016,"Eriq, Jessica",13,9,Cephalotaxus,harringtonia,0
8/1/2016,"Eriq, Jessica",13,9,Erechtites,hieraciifolius,1
8/1/2016,"Eriq, Jessica",13,9,Cephalotaxus,harringtonia,0
8/1/2016,Jessica,13,11,Dichanthelium,spp.,1
8/1/2016,Jessica,13,11,Erechtites,hieraciifolius,0
8/1/2016,Jessica,13,11,Arisaema,triphyllum,0
8/1/2016,Jessica,13,11,Muhlenbergia,spp.,0
8/1/2016,Jessica,13,11,Carex,spp.,0
8/1/2016,Jessica,13,11,Solidago,spp.,1
8/1/2016,Jessica,13,11,Bidens,frondosa,0
8/1/2016,Jessica,13,11,Rosa,multiflora,0
8/1/2016,Jessica,13,11,Liquidambar,styraciflua,0
8/1/2016,Jessica,13,11,Cephalotaxus,harringtonia,1
8/1/2016,"Zihao, Jessica",13,12,Commelina,communis,0
8/1/2016,"Zihao, Jessica",13,12,Danthonia,spp.,1
8/1/2016,"Zihao, Jessica",13,12,Carex,spp.,1
8/1/2016,"Zihao, Jessica",13,12,Dichanthelium,spp.,0
8/1/2016,"Zihao, Jessica",13,12,Phytolacca,americana,0
8/1/2016,"Zihao, Jessica",13,12,Viburnum,setigerum,0
8/1/2016,"Zihao, Jessica",13,12,Cephalotaxus,harringtonia,0
8/1/2016,"Zihao, Jessica",13,12,Viburnum,dentatum,0
8/1/2016,"Zihao, Jessica",13,13,Erechtites,hieraciifolius,1
8/1/2016,"Zihao, Jessica",13,13,Carex,swanii,1
8/1/2016,"Zihao, Jessica",13,13,Maianthemum,racemosum,0
8/1/2016,"Zihao, Jessica",13,13,Hedera,helix,1
8/1/2016,"Zihao, Jessica",13,13,Dichanthelium,spp.,0
8/1/2016,"Zihao, Jessica",13,13,Asimina,triloba,0
8/1/2016,Erica,13,14,Polygonatum,pubescens,1
8/1/2016,Erica,13,14,Polygonatum,biflorum,1
8/1/2016,Erica,13,14,Commelina,communis,1
8/1/2016,Erica,13,14,Celastrus,orbiculatus,1
8/1/2016,Erica,13,14,Rubus,allegheniensis,1
8/1/2016,Erica,13,14,Smilax,rotundifolia,0
8/1/2016,Erica,13,14,Malus,spp.,1
8/1/2016,Erica,13,14,Ilex,opaca,0
8/1/2016,Erica,13,14,Frangula,alnus,1
8/1/2016,Erica,13,14,Kalopanax,septemlobus,0
8/1/2016,Erica,13,14,Phellodendron,amurense,0
8/1/2016,Erica,13,14,Prunus,spp.,0
8/1/2016,Erica,13,14,Quercus,alba,0
8/1/2016,Erica,13,14,Liriodendron,tulipifera,0
8/1/2016,Erica,13,14,Viburnum,dilatatum,0
8/2/2016,"Maria, Zihao",13,15,Maianthemum,racemosum,1
8/2/2016,"Maria, Zihao",13,15,Polygonum,virginianum,1
8/2/2016,"Maria, Zihao",13,15,Phytolacca,americana,0
8/2/2016,"Maria, Zihao",13,15,Frangula,alnus,0
8/2/2016,"Maria, Zihao",13,15,Sambucus,canadensis,1
8/2/2016,"Maria, Zihao",13,15,Viburnum,dentatum,1
8/2/2016,"Maria, Zihao",13,15,Celastrus,orbiculatus,0
8/2/2016,"Maria, Zihao",13,15,Acer,platanoides,0
8/2/2016,"Maria, Zihao",13,15,Viburnum,prunifolium,0
8/2/2016,"Maria, Zihao",13,15,Morus,rubra,0
8/2/2016,"Maria, Zihao",13,16,Maianthemum,canadense,1
8/2/2016,"Maria, Zihao",13,16,Thelypteris,noveboracensis,0
8/2/2016,"Maria, Zihao",13,16,Symphyotrichum,spp.,0
8/2/2016,"Maria, Zihao",13,16,Circaea,lutetiana,1
8/2/2016,"Maria, Zihao",13,16,Frangula,alnus,0
8/2/2016,"Maria, Zihao",13,16,Viburnum,dilatatum,0
8/2/2016,"Maria, Zihao",13,16,Liriodendron,tulipifera,1
8/2/2016,"Maria, Zihao",13,16,Malus,spp.,0
8/2/2016,"Maria, Zihao",13,16,Liquidambar,styraciflua,1
8/2/2016,"Maria, Zihao",13,16,Betula,lenta,0
8/2/2016,"Maria, Zihao",13,16,Morus,alba,0
8/2/2016,"Maria, Zihao",13,17,Toxicodendron,radicans,1
8/2/2016,"Maria, Zihao",13,17,Liquidambar,styraciflua,1
8/2/2016,"Maria, Zihao",13,17,Betula,lenta,1
8/2/2016,"Maria, Zihao",13,17,Liriodendron,tulipifera,1
8/2/2016,"Maria, Zihao",13,17,Frangula,alnus,1
8/2/2016,"Maria, Zihao",13,18,Phytolacca,americana,1
8/2/2016,"Maria, Zihao",13,18,Maianthemum,racemosum,1
8/2/2016,"Maria, Zihao",13,18,Eurybia,divaricata,0
8/2/2016,"Maria, Zihao",13,18,Sassafras,albidum,1
8/2/2016,"Maria, Zihao",13,18,Viburnum,dentatum,1
8/2/2016,"Maria, Zihao",13,18,Prunus,spp.,0
8/2/2016,"Laura, Elsie",13,19,Toxicodendron,radicans,0
8/2/2016,"Laura, Elsie",13,19,Parthenocissus,quinquefolia,0
8/2/2016,"Laura, Elsie",13,19,Prunus,serotina,0
8/2/2016,"Laura, Elsie",13,20,Carex,spp.,0
8/2/2016,"Laura, Elsie",13,20,Phellodendron,amurense,1
8/2/2016,"Laura, Elsie",13,20,Liquidambar,styraciflua,0
8/2/2016,"Elsie, Zihao",13,21,Commelina,communis,1
8/2/2016,"Elsie, Zihao",13,21,Carex,spp.,1
8/2/2016,"Elsie, Zihao",13,21,Ilex,opaca,0
8/2/2016,"Elsie, Zihao",13,21,Phytolacca,americana,0
8/2/2016,"Elsie, Zihao",13,21,Morus,alba,0
8/2/2016,"Elsie, Zihao",13,21,Ailanthus,altissima,0
8/2/2016,"Elsie, Zihao",13,21,Sassafras,albidum,0
8/2/2016,"Elsie, Zihao",13,21,Viburnum,dilatatum,0
8/2/2016,"Laura, Maria",13,22,Toxicodendron,radicans,1
8/2/2016,"Laura, Maria",13,22,Eurybia,divaricata,0
8/2/2016,"Laura, Maria",13,22,Commelina,communis,1
8/2/2016,"Laura, Maria",13,22,Lindera,benzoin,1
8/2/2016,"Laura, Maria",13,22,Aralia,elata,1
8/2/2016,"Laura, Maria",13,22,Phellodendron,amurense,1
8/2/2016,"Elsie, Zihao",13,23,Viburnum,acerifolium,
8/2/2016,"Laura, Maria",13,24,Maianthemum,racemosum,1
8/2/2016,"Laura, Maria",13,24,Rubus,allegheniensis,0
8/2/2016,"Laura, Maria",13,24,Liriodendron,tulipifera,0
8/2/2016,"Laura, Maria",13,24,Tsuga,canadensis,1
8/3/2016,"Elsie, Zihao",13,25,Tsuga,canadensis,1
8/3/2016,"Elsie, Zihao",13,25,Lindera,benzoin,0
8/3/2016,"Elsie, Zihao",13,26,Monotropa,uniflora,0
8/3/2016,"Elsie, Zihao",13,26,Maianthemum,canadense,1
8/3/2016,"Elsie, Zihao",13,26,Celastrus,orbiculatus,0
8/3/2016,"Elsie, Zihao",13,26,Toxicodendron,radicans,0
8/3/2016,"Elsie, Zihao",13,26,Prunus,serotina,0
8/3/2016,"Elsie, Zihao",13,26,Aralia,elata,1
8/3/2016,"Elsie, Zihao",13,26,Tsuga,canadensis,1
8/3/2016,"Elsie, Zihao",13,27,Monotropa,uniflora,0
8/3/2016,"Elsie, Zihao",13,27,Parthenocissus,quinquefolia,0
8/3/2016,"Elsie, Zihao",13,28,Reynoutria,japonica,0
8/3/2016,"Elsie, Zihao",13,28,Phytolacca,americana,0
8/3/2016,"Elsie, Zihao",13,28,Monotropa,uniflora,1
8/3/2016,"Elsie, Zihao",13,28,Epifagus,virginiana,1
8/3/2016,"Elsie, Zihao",13,28,Parthenocissus,quinquefolia,0
8/3/2016,"Maria, Laura",13,29,Ageratina,altissima,0
8/3/2016,"Maria, Laura",13,29,Dryopteris,intermedia,0
8/3/2016,"Maria, Laura",13,29,Epifagus,virginiana,0
8/3/2016,"Maria, Laura",13,29,Parthenocissus,quinquefolia,0
8/3/2016,"Maria, Laura",13,30,Polygonatum,pubescens,0
8/3/2016,"Maria, Laura",13,30,Toxicodendron,radicans,1
8/3/2016,"Maria, Laura",13,30,Impatiens,capensis,1
8/3/2016,"Maria, Laura",13,30,Reynoutria,japonica,1
8/3/2016,"Maria, Laura",13,30,Duchesnea,indica,0
8/3/2016,"Maria, Laura",13,30,Symphyotrichum,spp.,1
8/3/2016,"Maria, Laura",13,30,Celastrus,orbiculatus,0
8/3/2016,"Maria, Laura",13,30,Artemisia,vulgaris,0
8/3/2016,"Maria, Laura",13,30,Carex,radiata,0
8/3/2016,"Maria, Laura",13,30,Maianthemum,canadense,0
8/3/2016,"Maria, Laura",13,30,Ampelopsis,brevipedunculata,1
8/3/2016,"Maria, Laura",13,30,Kalopanax,septemlobus,0
8/3/2016,"Maria, Laura",13,30,Taxus,baccata,0
8/3/2016,"Maria, Laura",13,30,Liquidambar,styraciflua,0
8/3/2016,"Maria, Laura",13,30,Lonicera,maackii,1
8/3/2016,"Maria, Laura",13,30,Rubus,phoenicolasius,0
8/3/2016,Jessica,15,1,Solidago,canadensis,1
8/3/2016,Jessica,15,1,Maianthemum,racemosum,1
8/3/2016,Jessica,15,1,Alliaria,petiolata,0
8/3/2016,Jessica,15,1,Prunus,serotina,0
8/3/2016,Jessica,15,1,Carya,spp.,0
8/3/2016,Jessica,15,1,Fraxinus,americana,0
8/3/2016,Jessica,15,1,Euonymus,hamiltonianus,0
8/3/2016,Jessica,15,1,Celastrus,orbiculatus,0
8/3/2016,Jessica,15,1,Carya,cordiformis,0
8/3/2016,Jessica,15,1,Euonymus,alatus,0
8/3/2016,"Erica, Len",15,2,Euonymus,alatus,0
8/3/2016,"Erica, Len",15,2,Frangula,alnus,0
8/3/2016,"Erica, Len",15,2,Ampelopsis,brevipedunculata,0
8/3/2016,"Erica, Len",15,2,Kalopanax,septemlobus,1
8/3/2016,"Erica, Len",15,2,Chionanthus,virginicus,0
8/3/2016,"Erica, Len",15,2,Rubus,allegheniensis,1
8/3/2016,"Erica, Len",15,2,Prunus,spp.,0
8/3/2016,"Erica, Len",15,3,Phytolacca,americana,1
8/3/2016,"Erica, Len",15,3,Podophyllum,peltatum,1
8/3/2016,"Erica, Len",15,3,Kalopanax,septemlobus,0
8/3/2016,"Erica, Len",15,3,Ampelopsis,brevipedunculata,1
8/3/2016,"Erica, Len",15,4,Cryptotaenia,canadensis,0
8/3/2016,"Erica, Len",15,4,Maianthemum,racemosum,1
8/3/2016,"Erica, Len",15,4,Polygonatum,pubescens,1
8/3/2016,"Erica, Len",15,4,Aralia,elata,1
8/3/2016,"Erica, Len",15,4,Cercis,canadensis,0
8/3/2016,"Erica, Len",15,4,Lindera,benzoin,0
8/3/2016,"Erica, Len",15,4,Amelanchier,spp.,0
8/3/2016,"Erica, Len",15,4,Rubus,phoenicolasius,0
8/3/2016,"Maria, Zihao",15,5,Ageratina,altissima,0
8/3/2016,"Maria, Zihao",15,5,Ampelopsis,brevipedunculata,0
8/3/2016,"Maria, Zihao",15,5,Liquidambar,styraciflua,0
8/4/2016,Erica,15,6,Polygonatum,pubescens,1
8/4/2016,Erica,15,6,Smilax,rotundifolia,1
8/4/2016,Erica,15,6,Hedera,helix,1
8/4/2016,Erica,15,6,Toxicodendron,radicans,1
8/4/2016,Erica,15,6,Rubus,allegheniensis,1
8/4/2016,Erica,15,6,Parthenocissus,quinquefolia,1
8/4/2016,"Maria, Zihao",15,7,Maianthemum,racemosum,1
8/4/2016,"Maria, Zihao",15,7,Acer,platanoides,0
8/4/2016,"Maria, Zihao",15,7,Fraxinus,americana,1
8/4/2016,"Maria, Zihao",15,7,Chionanthus,virginicus,0
8/4/2016,"Maria, Zihao",15,7,Carya,glabra,0
8/4/2016,Erica,15,8,Maianthemum,racemosum,1
8/4/2016,Erica,15,8,Polygonatum,pubescens,0
8/4/2016,Erica,15,8,Rubus,allegheniensis,1
8/4/2016,Erica,15,8,Viburnum,dentatum,0
8/4/2016,Erica,15,8,Viburnum,dilatatum,0
8/4/2016,Erica,15,8,Sassafras,albidum,1
8/4/2016,Erica,15,8,Prunus,spp.,0
8/4/2016,Erica,15,8,Acer,pseudoplatanus,0
8/4/2016,Erica,15,8,Ampelopsis,brevipedunculata,0
8/4/2016,Erica,15,8,Lonicera,japonica,1
8/4/2016,Erica,15,8,Viburnum,prunifolium,0
8/4/2016,Laura,15,9,Maianthemum,racemosum,1
8/4/2016,Laura,15,9,Frangula,alnus,0
8/4/2016,Laura,15,9,Viburnum,dilatatum,0
8/4/2016,Laura,15,9,Smilax,rotundifolia,1
8/4/2016,Laura,15,9,Viburnum,prunifolium,0
8/4/2016,Laura,15,9,Liquidambar,styraciflua,0
8/4/2016,Laura,15,9,Celastrus,orbiculatus,0
8/4/2016,"Maria, Zihao",15,10,Maianthemum,racemosum,1
8/4/2016,"Maria, Zihao",15,10,Ampelopsis,brevipedunculata,0
8/4/2016,"Maria, Zihao",15,10,Celastrus,orbiculatus,0
8/4/2016,"Maria, Zihao",15,10,Prunus,spp.,0
8/4/2016,"Maria, Zihao",15,10,Viburnum,dilatatum,0
8/4/2016,"Maria, Zihao",15,11,Arisaema,triphyllum,0
8/4/2016,"Maria, Zihao",15,11,Symphyotrichum,spp.,0
8/4/2016,"Maria, Zihao",15,11,Geum,canadense,0
8/4/2016,"Maria, Zihao",15,11,Viburnum,acerifolium,1
8/4/2016,"Maria, Zihao",15,11,Liriodendron,tulipifera,0
8/4/2016,"Maria, Zihao",15,11,Liquidambar,styraciflua,1
8/4/2016,"Maria, Zihao",15,11,Hedera,helix,0
8/4/2016,"Maria, Zihao",15,11,Celastrus,orbiculatus,
8/4/2016,"Maria, Zihao",15,11,Acer,rubrum,
8/4/2016,"Maria, Zihao",15,11,Aralia,elata,
8/4/2016,"Elsie, Laura",15,12,Eurybia,divaricata,1
8/4/2016,"Elsie, Laura",15,12,Liquidambar,styraciflua,1
8/4/2016,"Elsie, Laura",15,12,Maianthemum,racemosum,1
8/4/2016,"Elsie, Laura",15,12,Hamamelis,virginiana,0
8/4/2016,"Elsie, Laura",15,12,Amelanchier,spp.,0
8/4/2016,"Elsie, Laura",15,12,Viburnum,dentatum,0
8/4/2016,"Elsie, Laura",15,12,Rosa,multiflora,0
8/4/2016,"Zihao, Jessica",15,13,Maianthemum,racemosum,0
8/4/2016,"Zihao, Jessica",15,13,Rubus,pensilvanicus,0
8/4/2016,"Zihao, Jessica",15,14,Arisaema,triphyllum,0
8/4/2016,"Zihao, Jessica",15,14,Erechtites,hieraciifolius,0
8/4/2016,"Zihao, Jessica",15,14,Maianthemum,racemosum,0
8/4/2016,"Zihao, Jessica",15,14,Phytolacca,americana,0
8/4/2016,"Zihao, Jessica",15,14,Eurybia,divaricata,0
8/4/2016,"Zihao, Jessica",15,14,Liquidambar,styraciflua,1
8/4/2016,"Zihao, Jessica",15,14,Viburnum,dilatatum,0
8/4/2016,"Zihao, Jessica",15,14,Phellodendron,amurense,0
8/4/2016,"Zihao, Jessica",15,14,Cephalotaxus,harringtonia,0
8/4/2016,"Zihao, Jessica",15,14,Ligustrum,spp.,0
8/4/2016,"Zihao, Jessica",15,14,Viburnum,acerifolium,0
8/4/2016,"Zihao, Jessica",15,14,Chionanthus,virginicus,0
8/4/2016,"Zihao, Jessica",15,14,Liriodendron,tulipifera,0
8/4/2016,"Zihao, Jessica",15,15,Phytolacca,americana,1
8/4/2016,"Zihao, Jessica",15,15,Maianthemum,racemosum,1
8/4/2016,"Zihao, Jessica",15,15,Arisaema,triphyllum,1
8/4/2016,"Zihao, Jessica",15,15,Liriodendron,tulipifera,0
8/4/2016,"Zihao, Jessica",15,15,Toxicodendron,radicans,0
8/4/2016,"Zihao, Jessica",15,15,Fraxinus,americana,0
8/4/2016,"Elsie, Laura",15,16,Phytolacca,americana,0
8/4/2016,"Elsie, Laura",15,16,Ilex,opaca,0
8/4/2016,"Elsie, Laura",15,16,Rubus,enslenii ,0
8/4/2016,"Elsie, Laura",15,16,Aralia,elata,0
8/4/2016,"Elsie, Laura",15,16,Liquidambar,styraciflua,0
8/4/2016,"Elsie, Laura",15,16,Viburnum,dilatatum,0
8/4/2016,"Elsie, Laura",15,16,Maianthemum,racemosum,0
8/4/2016,"Elsie, Laura",15,16,Sassafras,albidum,0
8/4/2016,"Elsie, Laura",15,16,Euonymus,fortunei,0
8/5/2016,"Elsie, Zihao",15,17,Acer,rubrum,1
8/5/2016,"Elsie, Zihao",15,17,Rubus,enslenii,0
8/5/2016,"Elsie, Zihao",15,17,Erechtites,hieraciifolius,0
8/5/2016,"Elsie, Zihao",15,17,Maianthemum,racemosum,0
8/5/2016,"Elsie, Zihao",15,17,Viburnum,dilatatum,0
8/5/2016,"Elsie, Zihao",15,17,Eurybia,divaricata,0
8/5/2016,"Elsie, Zihao",15,17,Ageratina,altissima,0
8/5/2016,"Elsie, Zihao",15,17,Viburnum,dentatum,0
8/5/2016,"Elsie, Zihao",15,17,Arisaema,triphyllum,0
8/5/2016,"Elsie, Zihao",15,17,Photinia,villosa,0
8/5/2016,"Elsie, Zihao",15,18,Quercus,rubra,1
8/5/2016,"Elsie, Zihao",15,18,Liquidambar,styraciflua,1
8/5/2016,"Elsie, Zihao",15,18,Aralia,elata,0
8/5/2016,"Elsie, Zihao",15,18,Maianthemum,racemosum,1
8/5/2016,"Elsie, Zihao",15,18,Toxicodendron,radicans,0
8/5/2016,"Elsie, Zihao",15,18,Ilex,opaca,0
8/5/2016,"Elsie, Zihao",15,18,Cephalotaxus,harringtonia,0
8/5/2016,"Elsie, Zihao",15,19,Commelina,communis,0
8/5/2016,"Elsie, Zihao",15,19,Phellodendron,amurense,0
8/5/2016,"Elsie, Zihao",15,19,Solanum,dulcamara,0
8/5/2016,"Elsie, Zihao",15,19,Viburnum,dentatum,0
8/5/2016,"Elsie, Zihao",15,19,Circaea,lutetiana,0
8/5/2016,"Erica, Jessica",15,20,Maianthemum,racemosum,1
8/5/2016,"Erica, Jessica",15,20,Frangula,alnus,1
8/5/2016,"Erica, Jessica",15,20,Quercus,rubra,1
8/5/2016,"Erica, Jessica",15,20,Cephalotaxus,harringtonia,1
8/5/2016,"Erica, Jessica",15,20,Chionanthus,virginicus,1
8/5/2016,"Erica, Jessica",15,20,Viburnum,acerifolium,1
8/5/2016,"Erica, Jessica",15,20,Viburnum,prunifolium,0
8/5/2016,"Elsie, Zihao",15,21,Smilax,rotundifolia,0
8/5/2016,"Elsie, Zihao",15,21,Carex,spp.,1
8/5/2016,"Elsie, Zihao",15,21,Eurybia,divaricata,1
8/5/2016,"Elsie, Zihao",15,21,Prunus,spp.,0
8/5/2016,"Elsie, Zihao",15,22,Eurybia,divaricata,1
8/5/2016,"Elsie, Zihao",15,22,Carex,spp.,0
8/5/2016,"Elsie, Zihao",15,22,Rubus,enslenii,1
8/5/2016,"Elsie, Zihao",15,22,Viburnum,acerifolium,1
8/5/2016,Jessica,15,23,Fungus,sp.,0
8/5/2016,Jessica,15,23,Parthenocissus,quinquefolia,1
8/5/2016,Jessica,15,23,Solidago,caesia,0
8/5/2016,Jessica,15,23,Quercus,rubra,0
8/5/2016,Jessica,15,23,Frangula,alnus,1
8/5/2016,Jessica,15,23,Fraxinus,americana,1
8/5/2016,Jessica,15,23,Prunus,spp.,0
8/5/2016,"Elsie, Zihao",15,24,Photinia,villosa,0
8/5/2016,"Elsie, Zihao",15,24,Polygonatum,pubescens,0
8/5/2016,"Elsie, Zihao",15,24,Danthonia,compressa,0
8/5/2016,"Elsie, Zihao",15,24,Viburnum,dilatatum,0
8/5/2016,"Elsie, Zihao",15,24,Quercus,coccinea,0
8/5/2016,"Elsie, Zihao",15,24,Viburnum,acerifolium,0
8/5/2016,"Elsie, Zihao",15,24,Quercus,rubra,0
8/5/2016,"Elsie, Zihao",15,24,Aralia,elata,0
8/5/2016,"Elsie, Zihao",15,24,Phellodendron,amurense,0
8/5/2016,"Elsie, Zihao",15,24,Sassafras,albidum,0
8/5/2016,"Elsie, Zihao",15,24,Monotropa,uniflora,0
8/5/2016,"Elsie, Zihao",15,25,Muhlenbergia,spp.,0
8/5/2016,"Elsie, Zihao",15,25,Cornus,florida,0
8/5/2016,"Elsie, Zihao",15,25,Maianthemum,racemosum,0
8/5/2016,"Elsie, Zihao",15,25,Polygonatum,pubescens,0
8/5/2016,"Elsie, Zihao",15,25,Sassafras,albidum,0
8/5/2016,"Elsie, Zihao",15,25,Liriodendron,tulipifera,0
8/5/2016,"Elsie, Zihao",15,25,Solidago,canadensis,1
