Sample Date,Transect Number ,Plot Number,Plot Corner,Genus ,Specific epithet,0-1,1-2,2-3,3-4,4-5
6/24/2011,3,11,NW,Betula,lenta,0,0,25,80,0
6/24/2011,3,11,NW,Reynoutria,japonica,70,100,100,100,100
6/24/2011,3,11,NW,Fern,,0,0,25,10,0
6/24/2011,3,11,NW,Lonicera ,maackii,0,0,0,0,65
6/24/2011,3,11,NW,Parthenocissus ,quinquefolia,0,0,0,15,0
6/24/2011,3,11,NW,Polygonum ,virginianum,0,0,0,10,0
6/24/2011,3,11,NW,Rubus ,sp.,80,100,100,100,100
6/24/2011,3,11,NW,Maianthemum,racemosum,50,45,0,10,0
6/24/2011,3,11,NW,Solidago,sp.,50,25,0,0,0
6/24/2011,3,11,SE,Parthenocissus ,quinquefolia,2,1,18,25,45
6/24/2011,3,11,SE,Phytolacca,americana,0,0,1,1,7
6/24/2011,3,11,SE,Polygonum ,virginianum,6,39,,22,45
6/24/2011,3,11,SE,Smilax,rotundifolia,0,0,19,0,0
6/24/2011,3,11,SE,Maianthemum,racemosum,0,0,3,10,10
6/24/2011,3,11,SW,Betula,lenta,90,27,0,0,0
6/24/2011,3,11,SW,Eurybia ,divaricata,57,5,12,0,0
6/24/2011,3,11,SW,Poaceae,spp.,50,0,0,0,0
6/24/2011,3,11,SW,Liriodendron ,tulipifera,0,5,0,0,0
6/24/2011,3,11,SW,Parthenocissus ,quinquefolia,20,0,0,0,9
6/24/2011,3,11,SW,Phytolacca,americana,0,0,40,3,0
6/24/2011,3,11,SW,Polygonum ,virginianum,30,15,0,8,0
6/24/2011,3,11,SW,Quercus ,rubra,0,70,60,0,0
6/24/2011,3,11,SW,Rubus ,sp.,5,0,0,15,45
6/24/2011,3,11,SW,Maianthemum,racemosum,0,0,0,17,100
6/24/2011,3,12,NE,Fraxinus ,americana,0,14,5,0,0
6/24/2011,3,12,NE,Polygonum ,virginianum,0,0,0,1,0
6/24/2011,3,12,NE,Prunus ,serotina,0,0,40,30,0
6/24/2011,3,12,NE,Frangula,alnus,5,0,0,0,0
6/24/2011,3,12,NW,Parthenocissus ,quinquefolia,0,6,0,22,37
6/24/2011,3,12,NW,Polygonum ,virginianum,0,0,2,22,0
6/24/2011,3,12,NW,Rubus ,sp.,0,6,0,0,31
6/24/2011,3,12,NW,Viburnum ,dilatatum,0,2,21,28,0
6/24/2011,3,12,SW,Amelanchier ,sp.,0,0,0,25,0
6/24/2011,3,12,SW,Eurybia ,divaricata,0,0,20,0,0
6/24/2011,3,12,SW,Parthenocissus ,quinquefolia,0,0,0,6,15
6/24/2011,3,12,SW,Polygonum ,virginianum,54,64,1,2,0
6/24/2011,3,12,SW,Rubus ,sp.,0,0,1,25,40
6/24/2011,3,12,SW,Toxicodendron ,radicans,0,0,1,0,0
6/24/2011,3,13,NE,Fraxinus ,americana,0,25,30,0,0
6/24/2011,3,13,NE,Parthenocissus ,quinquefolia,26,45,0,0,0
6/24/2011,3,13,NE,Polygonum ,virginianum,0,40,40,0,0
6/24/2011,3,13,NE,Rubus ,sp.,36,20,12,30,5
6/24/2011,3,13,NE,Urtica,dioica,0,35,0,0,0
6/24/2011,3,13,NW,Eurybia ,divaricata,0,51,43,0,0
6/24/2011,3,13,NW,Rubus ,sp.,0,0,5,0,59
6/24/2011,3,13,SE,Polygonum ,virginianum,20,50,100,100,50
6/24/2011,3,13,SE,Rubus ,sp.,55,90,0,55,0
6/24/2011,3,13,SE,Toxicodendron ,radicans,15,13,15,0,0
6/24/2011,3,13,SW,Acer,platanoides,10,90,0,0,0
6/24/2011,3,13,SW,Lonicera ,maackii,46,10,0,0,0
6/24/2011,3,13,SW,Parthenocissus ,quinquefolia,0,0,0,0,7
6/24/2011,3,13,SW,Polygonum ,virginianum,0,10,90,85,100
6/24/2011,3,13,SW,Rubus ,sp.,0,0,2,70,0
6/27/2011,3,14,NE,Coarse Woody Debris,,6,0,8,0,0
6/27/2011,3,14,NW,Coarse Woody Debris,,0,3,4,0,4
6/27/2011,3,14,SE,Coarse Woody Debris,,0,0,3,0,15
6/27/2011,3,14,SW,Coarse Woody Debris,,51,0,0,0,0
6/27/2011,3,15,SE,Coarse Woody Debris,,0,0,40,0,0
6/27/2011,3,15,SW,Coarse Woody Debris,,3,3.5,0,0,0
6/27/2011,5,1,NE,Coarse Woody Debris,,57,32,3,0,0
6/27/2011,5,1,NW,Coarse Woody Debris,,0,3,59,12,17
6/27/2011,5,1,SE,Coarse Woody Debris,,0,0,100,58,0
6/27/2011,5,1,SW,Coarse Woody Debris,,17,0,0,0,0
6/27/2011,5,2,NE,Coarse Woody Debris,,0,5.3,0,25,35
6/27/2011,5,2,NW,Coarse Woody Debris,,3,0,0,25,5
6/27/2011,3,14,NE,Leaf Litter,,0,75,92,100,98
6/27/2011,3,14,NW,Leaf Litter,,100,97,96,100,96
6/27/2011,3,14,SE,Leaf Litter,,100,100,67,0,50
6/27/2011,3,14,SW,Leaf Litter,,100,100,100,0,100
6/27/2011,3,15,NE,Leaf Litter,,0,10,0,0,0
6/27/2011,3,15,SW,Leaf Litter,,97,96.5,100,19,0
6/27/2011,5,1,NE,Leaf Litter,,100,92,97,100,100
6/27/2011,5,1,NW,Leaf Litter,,100,97,100,100,100
6/27/2011,5,1,SE,Leaf Litter,,100,0,0,42,100
6/27/2011,5,1,SW,Leaf Litter,,83,100,100,100,100
6/27/2011,5,2,NE,Leaf Litter,,50,94.7,100,75,64
6/27/2011,5,2,NW,Leaf Litter,,97,90,100,75,95
6/27/2011,3,14,NE,Bare soil,,94,25,0,0,2
6/27/2011,3,15,NE,Bare soil,,100,100,95,90,84
6/27/2011,3,15,NW,Bare soil,,100,100,100,100,100
6/27/2011,3,15,SE,Bare soil,,100,100,100,100,100
6/27/2011,3,15,SW,Bare soil,,0,0,0,81,100
6/27/2011,5,2,NE,Bare soil,,5,0,0,0,0
6/27/2011,5,2,NW,Bare soil,,0,10,0,0,0
6/27/2011,5,2,NE,Rock,,5,0,0,0,0
6/27/2011,3,14,SE,Tree,,0,0,30,100,35
6/27/2011,3,15,NE,Tree,,0,0,5,10,16
6/27/2011,3,14,NE,Reynoutria,japonica,44,58,0,55,5
6/27/2011,3,14,NE,Parthenocissus ,quinquefolia,0,0,0,2,7
6/27/2011,3,14,NE,Polygonum ,virginianum,0,0,0,0,16
6/27/2011,3,14,NE,Rubus ,sp.,0,0,0,0,43
6/27/2011,3,14,NE,Toxicodendron ,radicans,0,0,2,12,23
6/27/2011,3,14,NW,Parthenocissus ,quinquefolia,0,8,0,0,0
6/27/2011,3,14,NW,Rubus ,sp.,29.8,5,24,32,20
6/27/2011,3,14,NW,Zelkova,serrata,0,0,0,37,0
6/27/2011,3,14,SE,Alliaria,petiolata,0,0,6,0,0
6/27/2011,3,14,SE,Ampelopsis ,brevipedunculata,0,0,0,0,2
6/27/2011,3,14,SE,Ostrya ,virginiana ,0,0,2,0,0
6/27/2011,3,14,SE,Polygonum ,virginianum,0,14,0,0,0
6/27/2011,3,14,SE,Rubus,alleghaniensis,0,0,0,0,7
6/27/2011,3,14,SE,Toxicodendron ,radicans,60,70,23,0,40
6/27/2011,3,14,SW,Acer,platanoides,0,0,19,42,0
6/27/2011,3,14,SW,Lonicera ,maackii,0,0,0,0,11
6/27/2011,3,14,SW,Parthenocissus ,quinquefolia,0,18,0,16,0
6/27/2011,3,14,SW,Polygonum ,virginianum,24,54,17,17,0
6/27/2011,3,14,SW,Quercus ,rubra,17,80,0,0,0
6/27/2011,3,14,SW,Rubus,sp.,100,72,100,59,27
6/27/2011,3,14,SW,Toxicodendron ,radicans,0,0,0,12,97
6/27/2011,3,15,NE,Reynoutria,japonica,85,6,50,5,0
6/27/2011,3,15,NE,Urtica,dioica,0,0,0,13,0
6/27/2011,3,15,NW,Reynoutria,japonica,100,100,82,100,89
6/27/2011,3,15,SE,Reynoutria,japonica,90,100,100,100,100
6/27/2011,3,15,SW,Reynoutria,japonica,0,0,0,20,100
6/27/2011,3,15,SW,Parthenocissus ,quinquefolia,0,20,0,23,0
6/27/2011,3,15,SW,Prunus,sp.,0,0,0,24,0
6/27/2011,3,15,SW,Rubus,sp.,0,0,26,0,41
6/27/2011,3,15,SW,Toxicodendron ,radicans,16,10,32,0,0
6/27/2011,3,15,SW,UNKNOWN,,20,0,0,0,0
6/27/2011,5,1,NE,Carya,sp.,17,18,0,0,0
6/27/2011,5,1,NE,Eurybia ,divaricata,93,73,22,0,0
6/27/2011,5,1,NE,Parthenocissus ,quinquefolia,0,8,27,18,100
6/27/2011,5,1,NE,Viburnum ,acerifolium,0,0,4,65,15
6/27/2011,5,1,NW,Poaceae,spp.,0,0.1,0,0,0
6/27/2011,5,1,NW,Moss,,0,0,5,0,0
6/27/2011,5,1,NW,Polygonum ,virginianum,0,0,4.5,0,0
6/27/2011,5,1,SE,Amelanchier ,sp.,0,16,0,0,0
6/27/2011,5,1,SE,Eurybia ,divaricata,35,6,0,2,7
6/27/2011,5,1,SE,Parthenocissus ,quinquefolia,4,10,0,30,53
6/27/2011,5,1,SE,Prunus ,serotina,0,23,9,0,17
6/27/2011,5,1,SE,Rubus,alleghaniensis,0,13,0,14,0
6/27/2011,5,1,SE,Rubus,sp.,0,24,0,0,0
6/27/2011,5,1,SE,UNKNOWN,,0,14,0,0,0
6/27/2011,5,1,SW,Eurybia ,divaricata,8,79,65,0,2
6/27/2011,5,1,SW,Parthenocissus ,quinquefolia,16,0,0,0,0
6/27/2011,5,1,SW,Prunus ,serotina,57,45,68,77,80
6/27/2011,5,1,SW,Rubus,sp.,0,0,0,0,11
6/27/2011,5,1,SW,Viburnum ,dilatatum,52,0,0,0,0
6/27/2011,5,2,NE,Eurybia ,divaricata,38,39,25,0,0
6/27/2011,5,2,NE,Viburnum ,acerifolium,0,0,77,45,0
6/27/2011,5,2,NW,Eurybia ,divaricata,15,0,0,0,0
6/27/2011,5,2,NW,Parthenocissus ,quinquefolia,0,0,42,16,23
6/27/2011,5,2,NW,Prunus ,serotina,15,0,0,0,0
6/27/2011,5,2,NW,Quercus ,alba,0,0,3,0,0
6/27/2011,5,2,NW,UNKNOWN,,0,2,0,0,0
6/27/2011,5,2,NW,Viburnum ,prunifolium,25,0,0,0,0
6/28/2011,5,5,NE,Coarse Woody Debris,,5,8,7,9,0
6/28/2011,5,2,NW,Coarse Woody Debris,,5,0,0,0,0
6/28/2011,5,2,SW,Coarse Woody Debris,,37,0,0,29,8
6/28/2011,5,3,SE,Coarse Woody Debris,,0,20,0,0,0
6/28/2011,5,3,SW,Coarse Woody Debris,,0,10,5,0,10
6/28/2011,5,4,NE,Coarse Woody Debris,,0,0,0,0,5
6/28/2011,5,4,NW,Coarse Woody Debris,,22,10,0,0,0
6/28/2011,5,4,SE,Coarse Woody Debris,,19,10,8,5,0
6/28/2011,5,4,SW,Coarse Woody Debris,,0,0,30,0,0
6/28/2011,5,5,NW,Coarse Woody Debris,,0,0,8,0,0
6/28/2011,5,5,SE,Coarse Woody Debris,,14,5,5,4,9
6/28/2011,5,3,NE,Coarse Woody Debris,,0,0,20,0,0
6/28/2011,5,2,NW,Leaf Litter,,90,100,100,100,100
6/28/2011,5,2,SE,Leaf Litter,,100,100,97,100,100
6/28/2011,5,2,SW,Leaf Litter,,63,100,100,71,92
6/28/2011,5,3,NE,Leaf Litter,,100,100,100,90,70
6/28/2011,5,3,SE,Leaf Litter,,90,100,100,100,100
6/28/2011,5,3,SW,Leaf Litter,,100,100,95,100,90
6/28/2011,5,4,NE,Leaf Litter,,87,14,100,100,95
6/28/2011,5,4,NE,Leaf Litter,,78,90,100,100,100
6/28/2011,5,4,SE,Leaf Litter,,100,100,100,95,0
6/28/2011,5,4,SW,Leaf Litter,,100,100,70,100,100
6/28/2011,5,5,NE,Leaf Litter,,100,100,100,100,100
6/28/2011,5,5,NW,Leaf Litter,,90,100,87,100,100
6/28/2011,5,5,SE,Leaf Litter,,100,100,100,96,100
6/28/2011,5,5,SW,Leaf Litter,,100,100,100,100,100
6/28/2011,5,2,NW,Bare soil,,5,0,0,0,0
6/28/2011,5,4,NE,Bare soil,,13,86,0,0,0
6/28/2011,5,5,NW,Bare soil,,10,0,0,0,0
6/28/2011,5,5,NW,Rock,,0,0,5,`7,0
6/28/2011,5,3,NE,Rock,,0,0,0,10,30
6/28/2011,5,3,SE,Rock,,10,0,0,0,0
6/28/2011,5,2,SE,Tree,,0,0,3,0,0
6/28/2011,5,2,NW,Eurybia ,divaricata,65,10,0,0,0
6/28/2011,5,2,NW,Prunus ,serotina,0,0,0,100,10
6/28/2011,5,2,NW,Rubus,sp.,0,0,20,0,38
6/28/2011,5,2,NW,Toxicodendron ,radicans,0,0,0,0,5
6/28/2011,5,2,NW,UNKNOWN,,0,2,0,0,0
6/28/2011,5,2,SE,Aralia ,elata,0,0,0,0,20
6/28/2011,5,2,SE,Crataegus ,sp.,0,45,25,0,0
6/28/2011,5,2,SE,Eurybia ,divaricata,70,97,100,100,70
6/28/2011,5,2,SE,Lonicera ,japonica,47,16,5,45,15
6/28/2011,5,2,SE,Parthenocissus ,quinquefolia,0,0,0,0,10
6/28/2011,5,2,SE,Phellodendron,amurense,15,0,0,0,0
6/28/2011,5,2,SE,Rubus,sp.,18,0,0,0,0
6/28/2011,5,2,SE,Viburnum ,dilatatum,55,65,0,0,0
6/28/2011,5,2,SW,Eurybia ,divaricata,55,100,47,0,8
6/28/2011,5,2,SW,Lonicera ,japonica,0,0,0,6,4
6/28/2011,5,2,SW,Parthenocissus ,quinquefolia,0,0,27,0,0
6/28/2011,5,2,SW,Polygonatum,biflorum,0,0,0,0,8
6/28/2011,5,2,SW,Toxicodendron ,radicans,0,0,0,0,13
6/28/2011,5,3,NE,Acer,platanoides,0,10,10,0,0
6/28/2011,5,3,NE,Crataegus ,sp.,0,0,0,0,10
6/28/2011,5,3,NE,Rubus,alleghaniensis,0,5,0,0,0
6/28/2011,5,3,NE,Rubus,sp.,0,0,0,20,2
6/28/2011,5,3,NE,Toxicodendron ,radicans,0,0,0,0,30
6/28/2011,5,3,NW,Rubus,alleghaniensis,0,20,0,5,0
6/28/2011,5,3,SE,Commelina ,communis ,9,0,0,0,0
6/28/2011,5,3,SE,Parthenocissus ,quinquefolia,10,0,0,0,0
6/28/2011,5,3,SE,Polygonum ,virginianum,0,30,0,0,0
6/28/2011,5,3,SE,Prunus ,serotina,0,0,10,20,30
6/28/2011,5,3,SE,Rubus,sp.,10,0,0,0,80
6/28/2011,5,3,SW,Eurybia ,divaricata,9,10,0,0,0
6/28/2011,5,3,SW,Polygonatum,biflorum,0,0,0,1,29
6/28/2011,5,3,SW,Polygonum ,virginianum,0,0,0,0,10
6/28/2011,5,3,SW,Rubus,sp.,45,90,70,90,100
6/28/2011,5,3,SW,Viburnum ,dilatatum,0,30,40,0,0
6/28/2011,5,4,NE,Commelina ,communis,4,0,0,0,0
6/28/2011,5,4,NE,Eurybia ,divaricata,0,20,100,37,95
6/28/2011,5,4,NE,Prunus ,serotina,0,9,0,0,0
6/28/2011,5,4,NW,Eurybia ,divaricata,0,27,0,0,0
6/28/2011,5,4,NW,Parthenocissus ,quinquefolia,0,0,27,0,0
6/28/2011,5,4,NW,Prunus ,serotina,66,0,0,72,0
6/28/2011,5,4,NW,Rubus,sp.,0,13,0,0,0
6/28/2011,5,4,NW,Smilax ,rotundifolia,0,0,14,42,100
6/28/2011,5,4,SE,Commelina ,communis,0,17,0,12,0
6/28/2011,5,4,SE,Eurybia ,divaricata,0,0,0,10,54
6/28/2011,5,4,SE,Prunus ,serotina,0,0,0,0,61
6/28/2011,5,4,SW,Acer,saccharum,0,25,7,0,0
6/28/2011,5,4,SW,Prunus ,serotina,0,0,0,0,60
6/28/2011,5,4,SW,Rubus,alleghaniensis,0,6,0,0,0
6/28/2011,5,4,SW,Rubus,sp.,58,24,0,0,0
6/28/2011,5,4,SW,UNKNOWN,rosaceae,0,70,100,100,64
6/28/2011,5,5,NE,Fagus,grandifolia,0,0,0,8,0
6/28/2011,5,5,NW,Quercus ,rubra,0,0,0,0,5
6/28/2011,5,5,SE,Ampelopsis ,brevipedunculata,5,0,0,0,0
6/28/2011,5,5,SE,Fagus,grandifolia,0,0,0,64,45
6/28/2011,5,5,SE,Liriodendron ,tulipifera,2,0,0,0,0
6/28/2011,5,5,SE,Parthenocissus ,quinquefolia,7,0,0,0,0
6/28/2011,5,5,SW,Carya,sp.,0,10,15,0,0
6/29/2011,5,6,NE,Coarse Woody Debris,,22,5,0,0,0
6/29/2011,5,6,NW,Coarse Woody Debris,,17,9,0,26,35
6/29/2011,5,6,SE,Coarse Woody Debris,,0,0,0,4,0
6/29/2011,5,6,SW,Coarse Woody Debris,,6,0,0,0,0
6/29/2011,5,7,NW,Coarse Woody Debris,,0,3,0,0,0
6/29/2011,5,7,SE,Coarse Woody Debris,,40,8,0,0,0
6/29/2011,5,8,NE,Coarse Woody Debris,,0,0,0,0,60
6/29/2011,5,8,SE,Coarse Woody Debris,,0,5,5,0,0
6/29/2011,5,8,SW,Coarse Woody Debris,,30,0,0,0,0
6/29/2011,5,9,NE,Coarse Woody Debris,,20,30,40,0,0
6/29/2011,5,9,NW,Coarse Woody Debris,,0,0,0,0,15
6/29/2011,5,9,SE,Coarse Woody Debris,,0,0,0,0,25
6/29/2011,5,9,SW,Coarse Woody Debris,,0,0,0,35,51
6/29/2011,5,6,NE,Leaf Litter,,78,95,100,100,0
6/29/2011,5,6,NW,Leaf Litter,,90,91,89,74,65
6/29/2011,5,6,SE,Leaf Litter,,96,100,100,96,100
6/29/2011,5,6,SW,Leaf Litter,,100,100,95,100,100
6/29/2011,5,7,NE,Leaf Litter,,95,75,43,85,88
6/29/2011,5,7,NW,Leaf Litter,,100,97,100,100,100
6/29/2011,5,7,SE,Leaf Litter,,60,92,100,100,100
6/29/2011,5,7,SW,Leaf Litter,,100,90,0,100,0
6/29/2011,5,8,NE,Leaf Litter,,80,70,100,100,40
6/29/2011,5,8,NW,Leaf Litter,,100,100,100,100,0
6/29/2011,5,8,SE,Leaf Litter,,100,85,95,0,100
6/29/2011,5,8,SW,Leaf Litter,,70,100,100,100,100
6/29/2011,5,9,NE,Leaf Litter,,80,70,60,100,100
6/29/2011,5,9,NW,Leaf Litter,,100,100,0,0,85
6/29/2011,5,9,SE,Leaf Litter,,100,100,100,100,75
6/29/2011,5,9,SW,Leaf Litter,,100,100,100,60,75
6/29/2011,5,6,SW,Bare soil,,0,0,5,0,0
6/29/2011,5,7,NE,Bare soil,,5,5,27,15,0
6/29/2011,5,7,SW,Bare soil,,0,8,0,0,0
6/29/2011,5,8,NE,Bare soil,,20,30,0,0,0
6/29/2011,5,6,NW,Rock,,0,0,11,0,0
6/29/2011,5,7,NE,Rock,,0,20,30,0,12
6/29/2011,5,8,SE,Rock,,0,10,0,0,0
6/29/2011,5,9,SW,Rock,,0,0,0,14,8
6/29/2011,5,6,NE,Acer,rubrum,0,0,0,0,80
6/29/2011,5,6,NE,Aralia ,elata,0,18,21,100,70
6/29/2011,5,6,NE,Circea ,lutetiana,59,65,95,90,75
6/29/2011,5,6,NE,Echinocystis,lobata,0,55,15,100,30
6/29/2011,5,6,NE,Eurybia ,divaricata,0,26,0,0,0
6/29/2011,5,6,NE,Liriodendron ,tulipifera,16,0,3,100,30
6/29/2011,5,6,NE,Phytolacca,americana,0,0,0,0,20
6/29/2011,5,6,NE,Rubus,sp.,0,35,0,0,0
6/29/2011,5,6,NW,Parthenocissus ,quinquefolia,0,0,2,0,0
6/29/2011,5,6,SE,Aralia ,elata,12,43,14,0,0
6/29/2011,5,6,SE,Celastrus ,orbiculatus,3,6,0,0,0
6/29/2011,5,6,SE,Commelina ,communis,0,0,0,8,4
6/29/2011,5,6,SE,Eurybia ,divaricata,25,13,100,89,55
6/29/2011,5,6,SE,Poaceae,spp.,90,0,0,0,0
6/29/2011,5,6,SE,Liriodendron ,tulipifera,8,0,0,0,0
6/29/2011,5,6,SE,Moss,,4,0,0,0,0
6/29/2011,5,6,SE,Polygonum,virginianum,0,0,25,0,0
6/29/2011,5,6,SE,Rubus,alleghaniensis,10,0,0,0,0
6/29/2011,5,6,SE,Rubus,sp.,5,0,0,0,0
6/29/2011,5,6,SE,UNKNOWN,,0,4,0,0,0
6/29/2011,5,6,SW,Aralia ,elata,0,0,9,65,75
6/29/2011,5,6,SW,Circea ,lutetiana,35,100,60,0,10
6/29/2011,5,6,SW,Commelina ,communis,0,0,12,1,0
6/29/2011,5,6,SW,Eurybia ,divaricata,0,0,1,35,17
6/29/2011,5,6,SW,Phytolacca,americana,0,0,0,25,0
6/29/2011,5,6,SW,Polygonum ,virginianum,0,0,0,0,46
6/29/2011,5,7,NE,Aralia ,elata,0,30,5,85,80
6/29/2011,5,7,NE,Eurybia ,divaricata,25,35,0,0,0
6/29/2011,5,7,NE,Phellodendron,amurense,5,28,0,0,0
6/29/2011,5,7,NE,Phytolacca,americana,0,13,33,0,0
6/29/2011,5,7,NE,Prunus ,serotina,0,0,70,0,0
6/29/2011,5,7,NE,Rubus,sp.,0,0,10,30,35
6/29/2011,5,7,NW,Aralia ,elata,0,0,10,69,7
6/29/2011,5,7,NW,Circea ,lutetiana,38,75,100,35,0
6/29/2011,5,7,NW,Commelina ,communis,0,0,0,15,5
6/29/2011,5,7,NW,Echinocystis,lobata,0,0,38,0,0
6/29/2011,5,7,NW,Lindera,benzoin,95,0,0,0,0
6/29/2011,5,7,NW,Parthenocissus ,quinquefolia,0,13,15,0,0
6/29/2011,5,7,NW,Phytolacca,americana,0,0,0,0,12
6/29/2011,5,7,NW,Polygonatum,biflorum,0,0,60,0,0
6/29/2011,5,7,NW,Rubus,phoenicolasius,0,0,0,25,0
6/29/2011,5,7,SE,Aralia ,elata,25,18,40,42,35
6/29/2011,5,7,SE,Crataegus ,sp.,0,0,0,0,42
6/29/2011,5,7,SE,Fraxinus ,americana,0,0,0,0,15
6/29/2011,5,7,SE,Poaceae,spp.,0,0,0,0,20
6/29/2011,5,7,SE,Liriodendron,tulipifera,0,0,0,15,0
6/29/2011,5,7,SE,Parthenocissus ,quinquefolia,3,0,0,0,5
6/29/2011,5,7,SE,Phytolacca,americana,0,0,0,0,15
6/29/2011,5,7,SE,RUbus,alleghaniensis,0,0,20,38,0
6/29/2011,5,7,SE,Toxicodendron ,radicans,0,0,10,0,0
6/29/2011,5,7,SE,Ulmus,parvifolia,0,0,10,58,0
6/29/2011,5,7,SW,Aralia ,elata,60,0,0,20,40
6/29/2011,5,7,SW,Betula,lenta,0,90,0,5,0
6/29/2011,5,7,SW,Echinocystis,lobata,5,8,0,0,0
6/29/2011,5,7,SW,Eurybia ,divaricata,0,0,0,0,40
6/29/2011,5,7,SW,Poaceae,spp.,20,0,0,0,0
6/29/2011,5,7,SW,Liriodendron,tulipifera,0,10,10,35,20
6/29/2011,5,7,SW,Phellodendron,amurense,0,2,100,0,0
6/29/2011,5,7,SW,Phytolacca,americana,15,20,0,0,0
6/29/2011,5,7,SW,Polygonatum,biflorum,0,0,4,0,0
6/29/2011,5,7,SW,Prunus ,serotina,0,0,5,0,20
6/29/2011,5,7,SW,Quercus ,rubra,50,0,0,0,0
6/29/2011,5,7,SW,Rubus,alleghaniensis,23,12,0,10,0
6/29/2011,5,8,NE,Ailanthus ,altissima,0,0,0,2,0
6/29/2011,5,8,NE,Aralia ,elata,15,46,55,20,5
6/29/2011,5,8,NE,Aralia ,racemosa,0,5,67,0,0
6/29/2011,5,8,NE,Eurybia ,divaricata,75,100,5,0,0
6/29/2011,5,8,NE,Liriodendron,tulipifera,8,0,0,0,0
6/29/2011,5,8,NE,Phellodendron,amurense,0,0,0,2,0
6/29/2011,5,8,NE,Phytolacca,americana,0,65,0,0,0
6/29/2011,5,8,NE,Polygonum ,virginianum,0,35,23,0,0
6/29/2011,5,8,NE,Prunus ,serotina,100,0,60,75,0
6/29/2011,5,8,NE,Rubus,sp.,0,20,14,0,0
6/29/2011,5,8,NE,Trifolium,sp.,3,0,0,0,0
6/29/2011,5,8,NW,Aralia ,elata,0,0,0,36,10
6/29/2011,5,8,NW,Liriodendron ,tulipifera,0,30,45,0,0
6/29/2011,5,8,NW,Parthenocissus ,quinquefolia,0,0,0,0,5
6/29/2011,5,8,NW,Phellodendron,amurense,12,0,5,16,2
6/29/2011,5,8,NW,Phytolacca,americana,28,0,0,0,0
6/29/2011,5,8,NW,Rubus,sp.,4,0,30,5,0
6/29/2011,5,8,NW,UNKNOWN,,0,0,0,0,2
6/29/2011,5,8,SE,Aralia ,elata,10,30,0,40,80
6/29/2011,5,8,SE,Lindera,benzoin,0,0,0,0,5
6/29/2011,5,8,SE,Liriodendron ,tulipifera,0,0,0,0,10
6/29/2011,5,8,SE,Parthenocissus ,quinquefolia,5,0,0,0,0
6/29/2011,5,8,SE,Parthenocissus ,quinquefolia,0,0,20,0,0
6/29/2011,5,8,SE,Phellodendron,amurense,100,100,0,0,0
6/29/2011,5,8,SE,Phytolacca,americana,0,10,0,0,0
6/29/2011,5,8,SE,Prunus ,serotina,0,0,20,45,40
6/29/2011,5,8,SE,Toxicodendron ,radicans,0,0,0,10,20
6/29/2011,5,8,SW,Aralia ,elata,55,100,25,20,30
6/29/2011,5,8,SW,Eurybia ,divaricata,0,0,0,10,0
6/29/2011,5,8,SW,Lindera,benzoin,0,0,0,30,40
6/29/2011,5,8,SW,Phytolacca,americana,0,20,0,0,0
6/29/2011,5,8,SW,Prunus ,sp.,0,0,40,0,0
6/29/2011,5,8,SW,Rubus,alleghaniensis,0,30,30,0,0
6/29/2011,5,8,SW,Ulmus,parvifolia,0,0,5,100,100
6/29/2011,5,9,NE,Aralia ,elata,100,0,0,0,0
6/29/2011,5,9,NE,Lindera,benzoin,0,0,80,0,0
6/29/2011,5,9,NE,Liriodendron ,tulipifera,10,0,0,0,0
6/29/2011,5,9,NE,Parthenocissus ,quinquefolia,30,10,0,0,0
6/29/2011,5,9,NE,Prunus ,serotina,20,20,0,0,40
6/29/2011,5,9,NE,Rubus,alleghaniensis,20,20,60,0,0
6/29/2011,5,9,NE,Ulmus,parvifolia,0,0,0,0,20
6/29/2011,5,9,NE,UNKNOWN,,60,30,0,0,0
6/29/2011,5,9,NE,Viburnum ,dentatum,0,0,0,25,20
6/29/2011,5,9,NW,Aralia ,elata,30,80,0,0,60
6/29/2011,5,9,NW,Eurybia ,divaricata,90,80,0,0,0
6/29/2011,5,9,NW,Liriodendron,tulipifera,0,0,20,30,0
6/29/2011,5,9,NW,Parthenocissus ,quinquefolia,0,0,10,0,40
6/29/2011,5,9,NW,Phytolacca,americana,20,0,0,0,0
6/29/2011,5,9,NW,Polygonum ,virginianum,0,30,0,80,0
6/29/2011,5,9,NW,Prunus ,serotina,80,0,0,0,20
6/29/2011,5,9,NW,Quercus ,alba,0,0,0,20,40
6/29/2011,5,9,NW,Rubus,alleghaniensis,20,0,0,40,0
6/29/2011,5,9,NW,Rubus,phoenicolasius,0,0,20,0,0
6/29/2011,5,9,NW,Viburnum ,dentatum,0,0,100,100,10
6/29/2011,5,9,SE,Lindera,benzoin,0,55,80,0,0
6/29/2011,5,9,SE,Viburnum ,dentatum,46,0,80,95,100
6/29/2011,5,9,SW,Aralia ,elata,0,0,50,0,0
6/29/2011,5,9,SW,Celastrus ,orbiculatus,0,50,0,0,0
6/29/2011,5,9,SW,Poaceae,spp.,29,0,0,0,0
6/29/2011,5,9,SW,Lindera,benzoin,0,0,0,50,0
6/29/2011,5,9,SW,Parthenocissus ,quinquefolia,15,54,0,7,0
6/29/2011,5,9,SW,Phellodendron,amurense,55,8,0,0,0
6/29/2011,5,9,SW,Phytolacca,americana,0,20,0,7,0
6/29/2011,5,9,SW,Polygonum ,virginianum,0,12,5,0,0
