Year,Genus,Epithet,Taxon,Native,Non-native,Invasive
2011,Viburnum,dentatum,viburnum dentatum,y,n,n
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Maianthemum,canadense,maianthemum canadense,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2011,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2011,Viburnum,prunifolium,viburnum prunifolium,y,n,n
2011,Maianthemum,canadense,maianthemum canadense,y,n,n
2011,Viburnum,dentatum,viburnum dentatum,y,n,n
2011,Viburnum,prunifolium,viburnum prunifolium,y,n,n
2011,Maianthemum,canadense,maianthemum canadense,y,n,n
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Viburnum,dentatum,viburnum dentatum,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Rubus,alleghaniensis,rubus alleghaniensis,#N/A,#N/A,#N/A
2011,Acer,rubrum,acer rubrum,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,lichen,,lichen ,#N/A,#N/A,#N/A
2011,Rhododendron,spp.,rhododendron spp.,n,n,n
2011,Viburnum,acerifolium,viburnum acerifolium,y,n,n
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Urtica,dioica,urtica dioica,y,n,n
2011,Prunus,spp.,prunus spp.,n,y,n
2011,Celastrus,orbiculatus,celastrus orbiculatus,n,y,y
2011,Kalopanax,septemlobus,kalopanax septemlobus,n,y,n
2011,Ulmus,americana,ulmus americana,y,n,n
2011,Betula,lenta,betula lenta,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Hedera,helix,hedera helix,n,y,y
2011,Ampelopsis,brevipedunculata,ampelopsis brevipedunculata,n,y,y
2011,Lindera,benzoin,lindera benzoin,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Cornus,florida,cornus florida,y,n,n
2011,Malus,spp.,malus spp.,n,y,n
2011,Liriodendron,tulipfera,liriodendron tulipfera,#N/A,#N/A,#N/A
2011,Cornus,florida,cornus florida,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Prunus,spp.,prunus spp.,n,y,n
2011,Quercus,alba,quercus alba,y,n,n
2011,Prunus,serotina,prunus serotina,y,n,n
2011,Ulmus,americana,ulmus americana,y,n,n
2011,Liriodendron,tulipfera,liriodendron tulipfera,#N/A,#N/A,#N/A
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Sassafras,albidum,sassafras albidum,y,n,n
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Cornus,florida,cornus florida,y,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Solanum,dulcamaria,solanum dulcamaria,#N/A,#N/A,#N/A
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Ageratina,altissima,ageratina altissima,y,n,n
2011,Ostrya,virginiana,ostrya virginiana,y,n,n
2011,Morus,alba,morus alba,n,y,y
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Lonicera,japonica,lonicera japonica,n,y,y
2011,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2011,Polygonum,virginianum,polygonum virginianum,y,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Crataegus,mollis,crataegus mollis,y,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Viburnum,setigerum,viburnum setigerum,n,y,n
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Polygonum,virginianum,polygonum virginianum,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Acer,pseudoplantanus,acer pseudoplantanus,#N/A,#N/A,#N/A
2011,Sassafras,albidum,sassafras albidum,y,n,n
2011,Viburnum,setigerum,viburnum setigerum,n,y,n
2011,Cornus,florida,cornus florida,y,n,n
2011,Cornus,alternifolia,cornus alternifolia,y,n,n
2011,Rubus,alleghaniensis,rubus alleghaniensis,#N/A,#N/A,#N/A
2011,Ulmus,americana,ulmus americana,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Impatiens,capensis,impatiens capensis,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Rubus,enslenii,rubus enslenii,y,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Phellodendron,amurense,phellodendron amurense,n,y,y
2011,Lindera,benzoin,lindera benzoin,y,n,n
2011,Polygonum,virginianum,polygonum virginianum,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Carya,spp.,carya spp.,#N/A,#N/A,#N/A
2011,Hedera,helix,hedera helix,n,y,y
2011,Prunus,serotina,prunus serotina,y,n,n
2011,Ampelopsis,brevipedunculata,ampelopsis brevipedunculata,n,y,y
2011,Sassafras,albidum,sassafras albidum,y,n,n
2011,Quercus,velutina,quercus velutina,y,n,n
2011,Alliaria,petiolata,alliaria petiolata,n,y,y
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Impatiens,capensis,impatiens capensis,y,n,n
2011,Aralia,racemosa,aralia racemosa,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Celastrus,orbiculatus,celastrus orbiculatus,n,y,y
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Quercus,palustris,quercus palustris,y,n,n
2011,Polygonum,virginianum,polygonum virginianum,y,n,n
2011,Lonicera,japonica,lonicera japonica,n,y,y
2011,Circea,lutetiana,circea lutetiana,#N/A,#N/A,#N/A
2011,Rubus,enslenii,rubus enslenii,y,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Circea,lutetiana,circea lutetiana,#N/A,#N/A,#N/A
2011,Arisaema,triphyllum,arisaema triphyllum,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Phellodendron,amurense,phellodendron amurense,n,y,y
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Menispermum,canadense,menispermum canadense,y,n,n
2011,Acer,plantanoides,acer plantanoides,#N/A,#N/A,#N/A
2011,Acer,rubrum,acer rubrum,y,n,n
2011,Impatiens,capensis,impatiens capensis,y,n,n
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Ageratina,altissima,ageratina altissima,y,n,n
2011,Alliaria,petiolata,alliaria petiolata,n,y,y
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Carya,spp.,carya spp.,#N/A,#N/A,#N/A
2011,Ampelopsis,brevipedunculata,ampelopsis brevipedunculata,n,y,y
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Commelina,communis,commelina communis,n,y,y
2011,Rubus,alleghaniensis,rubus alleghaniensis,#N/A,#N/A,#N/A
2011,Kalopanax,septemlobus,kalopanax septemlobus,n,y,n
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Lindera,benzoin,lindera benzoin,y,n,n
2011,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2011,Maianthemum,canadense,maianthemum canadense,y,n,n
2011,Sassafras,albidum,sassafras albidum,y,n,n
2011,Rosa,multiflora,rosa multiflora,n,y,y
2011,Quercus,rubra,quercus rubra,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2011,Euonymus,spp.,euonymus spp.,n,n,n
2011,Prunus,spp.,prunus spp.,n,y,n
2011,Maianthemum,canadense,maianthemum canadense,y,n,n
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Nyssa,sylvatica,nyssa sylvatica,y,n,n
2011,Rubus,enslenii,rubus enslenii,y,n,n
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Viburnum,acerifolium,viburnum acerifolium,y,n,n
2011,Rubus,alleghaniensis,rubus alleghaniensis,#N/A,#N/A,#N/A
2011,Aralia,elata,aralia elata,n,y,y
2011,Lonicera,maackii,lonicera maackii,n,y,y
2011,Ampelopsis,brevipedunculata,ampelopsis brevipedunculata,n,y,y
2011,Hedera,helix,hedera helix,n,y,y
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Acer,rubrum,acer rubrum,y,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Acer,rubrum,acer rubrum,y,n,n
2011,Rubus,enslenii,rubus enslenii,y,n,n
2011,lichen,,lichen ,#N/A,#N/A,#N/A
2011,Reynoutria,japonica,reynoutria japonica,n,y,y
2011,Circea,lutetiana,circea lutetiana,#N/A,#N/A,#N/A
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,unknown,,unknown ,#N/A,#N/A,#N/A
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Acer,rubrum,acer rubrum,y,n,n
2011,Paulownia,tomentosa,paulownia tomentosa,n,y,y
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Ulmus,americana,ulmus americana,y,n,n
2011,Phellodendron,amurense,phellodendron amurense,n,y,y
2011,Lonicera,maackii,lonicera maackii,n,y,y
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Polygonum,virginianum,polygonum virginianum,y,n,n
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Solanum,spp.,solanum spp.,n,n,n
2011,Carya,spp.,carya spp.,#N/A,#N/A,#N/A
2011,Rubus,enslenii,rubus enslenii,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Lonicera,maackii,lonicera maackii,n,y,y
2011,Vinca,spp.,vinca spp.,#N/A,#N/A,#N/A
2011,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2011,unknown,shrub,unknown shrub,#N/A,#N/A,#N/A
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2011,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2011,Celastrus,orbiculatus,celastrus orbiculatus,n,y,y
2011,Polygonum,virginianum,polygonum virginianum,y,n,n
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Carya,spp.,carya spp.,#N/A,#N/A,#N/A
2011,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Lindera,benzoin,lindera benzoin,y,n,n
2011,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2011,Prunus,serotina,prunus serotina,y,n,n
2011,Liriodendron,tulipfera,liriodendron tulipfera,#N/A,#N/A,#N/A
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Polygonum,virginianum,polygonum virginianum,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Commelina,communis,commelina communis,n,y,y
2011,Lindera,benzoin,lindera benzoin,y,n,n
2011,Prunus,serotina,prunus serotina,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2011,Viburnum,dentatum,viburnum dentatum,y,n,n
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Arisaema,triphyllum,arisaema triphyllum,y,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Ilex,verticillata,ilex verticillata,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Aralia,elata,aralia elata,n,y,y
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Malus,spp.,malus spp.,n,y,n
2011,Prunus,spp.,prunus spp.,n,y,n
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Lonicera,maackii,lonicera maackii,n,y,y
2011,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Circea,lutetiana,circea lutetiana,#N/A,#N/A,#N/A
2011,Rubus,phoenichalculus,rubus phoenichalculus,#N/A,#N/A,#N/A
2011,Aralia,elata,aralia elata,n,y,y
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Quercus,velutina,quercus velutina,y,n,n
2011,Acer,rubrum,acer rubrum,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Polygonum,virginianum,polygonum virginianum,y,n,n
2011,Lonicera,maackii,lonicera maackii,n,y,y
2011,Aralia,elata,aralia elata,n,y,y
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Viburnum,dentatum,viburnum dentatum,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Vaccinium,spp.,vaccinium spp.,y,n,n
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Artemsia,vulgaris,artemsia vulgaris,#N/A,#N/A,#N/A
2011,lichen,,lichen ,#N/A,#N/A,#N/A
2011,Quercus,alba,quercus alba,y,n,n
2011,Betula,lenta,betula lenta,y,n,n
2011,Carya,spp.,carya spp.,#N/A,#N/A,#N/A
2011,Quercus,alba,quercus alba,y,n,n
2011,Viburnum,dentatum,viburnum dentatum,y,n,n
2011,Viola,soraria,viola soraria,#N/A,#N/A,#N/A
2011,Circea,lutetiana,circea lutetiana,#N/A,#N/A,#N/A
2011,Acer,saccharum,acer saccharum,y,n,n
2011,Lonicera,japonica,lonicera japonica,n,y,y
2011,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2011,Carya,spp.,carya spp.,#N/A,#N/A,#N/A
2011,Ailanthus,altissima,ailanthus altissima,n,y,y
2011,Viburnum,dentatum,viburnum dentatum,y,n,n
2011,Betula,nigra,betula nigra,y,n,n
2011,Quercus,rubra x velutina,quercus rubra x velutina,#N/A,#N/A,#N/A
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Alliaria,petiolata,alliaria petiolata,n,y,y
2011,Impatiens,capensis,impatiens capensis,y,n,n
2011,Ampelopsis,brevipedunculata,ampelopsis brevipedunculata,n,y,y
2011,Liriodendron,tulipfera,liriodendron tulipfera,#N/A,#N/A,#N/A
2011,Ginkgo,biloba,ginkgo biloba,n,y,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Fagus,grandifolia,fagus grandifolia,y,n,n
2011,Quercus,alba,quercus alba,y,n,n
2011,Acer,rubrum,acer rubrum,y,n,n
2011,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Ailanthus,altissima,ailanthus altissima,n,y,y
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Impatiens,capensis,impatiens capensis,y,n,n
2011,Cephalotaxus,harringtonia,cephalotaxus harringtonia,n,y,n
2011,Rubus,alleghaniensis,rubus alleghaniensis,#N/A,#N/A,#N/A
2011,Prunus,spp.,prunus spp.,n,y,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Prunus,serotina,prunus serotina,y,n,n
2011,Maianthemum,canadense,maianthemum canadense,y,n,n
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Prunus,serotina,prunus serotina,y,n,n
2011,Hedera,helix,hedera helix,n,y,y
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Rubus,enslenii,rubus enslenii,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Prunus,serotina,prunus serotina,y,n,n
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Hedera,helix,hedera helix,n,y,y
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Commelina,communis,commelina communis,n,y,y
2011,Rosa,multiflora,rosa multiflora,n,y,y
2011,Rubus,alleghaniensis,rubus alleghaniensis,#N/A,#N/A,#N/A
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Prunus,spp.,prunus spp.,n,y,n
2011,Liriodendron,tulipfera,liriodendron tulipfera,#N/A,#N/A,#N/A
2011,Quercus,rubra x velutina,quercus rubra x velutina,#N/A,#N/A,#N/A
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Prunus,spp.,prunus spp.,n,y,n
2011,Quercus,alba,quercus alba,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Hedera,helix,hedera helix,n,y,y
2011,Mitchella,repens,mitchella repens,y,n,n
2011,Quercus,alba,quercus alba,y,n,n
2011,Quercus,velutina,quercus velutina,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Frangula,alnus,frangula alnus,n,y,y
2011,Smilax,rotundifolia,smilax rotundifolia,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Hedera,helix,hedera helix,n,y,y
2011,Rubus,phoenichalculus,rubus phoenichalculus,#N/A,#N/A,#N/A
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,lichen,,lichen ,#N/A,#N/A,#N/A
2011,Smilax,rotundifolia,smilax rotundifolia,y,n,n
2011,Vaccinium,angustifolium,vaccinium angustifolium,y,n,n
2011,Betula,lenta,betula lenta,y,n,n
2011,Smilax,rotundifolia,smilax rotundifolia,y,n,n
2011,Prunus,spp.,prunus spp.,n,y,n
2011,Rubus,alleghaniensis,rubus alleghaniensis,#N/A,#N/A,#N/A
2011,Rubus,alleghaniensis,rubus alleghaniensis,#N/A,#N/A,#N/A
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Polygonum,virginianum,polygonum virginianum,y,n,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Ilex,opaca,ilex opaca,y,n,n
2011,Impatiens,capensis,impatiens capensis,y,n,n
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Polygonum,virginianum,polygonum virginianum,y,n,n
2011,Hosta,spp.,hosta spp.,n,y,n
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Rubus,enslenii,rubus enslenii,y,n,n
2011,Rubus,alleghaniensis,rubus alleghaniensis,#N/A,#N/A,#N/A
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,Liquidambar,styraciflua,liquidambar styraciflua,y,n,n
2011,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2011,Alliaria,petiolata,alliaria petiolata,n,y,y
2011,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2011,Rosa,multiflora,rosa multiflora,n,y,y
2011,Polygonum,virginianum,polygonum virginianum,y,n,n
2011,Hosta,spp.,hosta spp.,n,y,n
2011,Phytolacca,americana,phytolacca americana,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Maianthemum,canadense,maianthemum canadense,y,n,n
2011,Prunus,serotina,prunus serotina,y,n,n
2011,Cephalotaxus,harringtonia,cephalotaxus harringtonia,n,y,n
2011,Rubus,enslenii,rubus enslenii,y,n,n
2011,Viburnum,setigerum,viburnum setigerum,n,y,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Acer,rubrum,acer rubrum,y,n,n
2011,Prunus,serotina,prunus serotina,y,n,n
2011,Ulmus,americana,ulmus americana,y,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Phellodendron,amurense,phellodendron amurense,n,y,y
2011,Rubus,enslenii,rubus enslenii,y,n,n
2011,Maianthemum,canadense,maianthemum canadense,y,n,n
2011,Cephalotaxus,harringtonia,cephalotaxus harringtonia,n,y,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Prunus,spp.,prunus spp.,n,y,n
2011,Hedera,helix,hedera helix,n,y,y
2011,Parthenocissus,quinquefolia,parthenocissus quinquefolia,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Phellodendron,amurense,phellodendron amurense,n,y,y
2011,Ailanthus,altissima,ailanthus altissima,n,y,y
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Prunus,spp.,prunus spp.,n,y,n
2011,Liriodendron,tulipfera,liriodendron tulipfera,#N/A,#N/A,#N/A
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Poaceae,spp.,poaceae spp.,n,n,n
2011,Viburnum,acerifolium,viburnum acerifolium,y,n,n
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Carya,spp.,carya spp.,#N/A,#N/A,#N/A
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Lonicera,maackii,lonicera maackii,n,y,y
2011,Viburnum,acerifolium,viburnum acerifolium,y,n,n
2011,Prunus,spp.,prunus spp.,n,y,n
2011,Aralia,elata,aralia elata,n,y,y
2011,Quercus,rubra,quercus rubra,y,n,n
2011,Rosa,multiflora,rosa multiflora,n,y,y
2011,Betula,lenta,betula lenta,y,n,n
2011,Rubus,phoenichalculus,rubus phoenichalculus,#N/A,#N/A,#N/A
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Reynoutria,japonica,reynoutria japonica,n,y,y
2011,Ageratina,altissima,ageratina altissima,y,n,n
2011,Fraxinus,americana,fraxinus americana,y,n,n
2011,Hedera,helix,hedera helix,n,y,y
2011,Quercus,velutina,quercus velutina,y,n,n
2011,Ailanthus,altissima,ailanthus altissima,n,y,y
2011,Ulmus,americana,ulmus americana,y,n,n
2011,Lonicera,maackii,lonicera maackii,n,y,y
2011,Viburnum,dilatatum,viburnum dilatatum,n,y,y
2011,Hedera,helix,hedera helix,n,y,y
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Polygonatum,spp.,polygonatum spp.,y,n,n
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Ageratina,altissima,ageratina altissima,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Berberis,thubergii,berberis thubergii,#N/A,#N/A,#N/A
2011,Viburnum,dentatum,viburnum dentatum,y,n,n
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,Hedera,helix,hedera helix,n,y,y
2011,Eurybia,divaricata,eurybia divaricata,y,n,n
2011,Commelina,communis,commelina communis,n,y,y
2011,Viburnum,acerifolium,viburnum acerifolium,y,n,n
2011,Malus,spp.,malus spp.,n,y,n
2011,Sambucus,nigra,sambucus nigra,#N/A,#N/A,#N/A
2011,Acer,saccharum,acer saccharum,y,n,n
2011,Acer,rubrum,acer rubrum,y,n,n
2011,Polygonatum,biflorum,polygonatum biflorum,y,n,n
2011,moss,,moss ,#N/A,#N/A,#N/A
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Viburnum,prunifolium,viburnum prunifolium,y,n,n
2011,Toxicodendron,radicans,toxicodendron radicans,y,n,n
2011,Maianthemum,racemosum,maianthemum racemosum,y,n,n
2011,Hedera,helix,hedera helix,n,y,y
2011,Betula,lenta,betula lenta,y,n,n
2011,Solidago,spp.,solidago spp.,y,n,n
2011,Ilex,opaca,ilex opaca,y,n,n
2011,Nyssa,sylvatica,nyssa sylvatica,y,n,n
